  0.25   300  -15.0  0.0  1.69897 3.47712125471970  2.0  3.9542425094393
 -0.95085 -0.93263 -0.91438 -0.89604 -0.87749 -0.85850 -0.83858 -0.81684 -0.79165 -0.76044
 -0.71977 -0.66665 -0.60166 -0.53250 -0.47218 -0.42860 -0.39873 -0.37591 -0.35597 -0.33712
 -0.31868 -0.30039 -0.28216 -0.26395 -0.24575 -0.22756 -0.20938 -0.19119 -0.17300 -0.15481
 -2.17292 -2.15472 -2.13653 -2.11834 -2.10015 -2.08195 -2.06376 -2.04557 -2.02738 -2.00918
 -1.99099 -1.97280 -1.95461 -1.93642 -1.91822 -1.90003 -1.88184 -1.86365 -1.84545 -1.82726
 -1.80907 -1.79088 -1.77268 -1.75449 -1.73630 -1.71811 -1.69991 -1.68172 -1.66353 -1.64534
 -1.62714 -1.60895 -1.59076 -1.57257 -1.55438 -1.53618 -1.51799 -1.49980 -1.48161 -1.46341
 -1.44522 -1.42703 -1.40884 -1.39064 -1.37245 -1.35426 -1.33607 -1.31787 -1.29968 -1.28149
 -1.26330 -1.24510 -1.22691 -1.20872 -1.19053 -1.17233 -1.15414 -1.13595 -1.11776 -1.09957
 -1.08137 -1.06318 -1.04499 -1.02680 -1.00860 -0.99041 -0.97222 -0.95403 -0.93583 -0.91764
 -0.89943 -0.88121 -0.86296 -0.84460 -0.82605 -0.80704 -0.78712 -0.76537 -0.74019 -0.70903
 -0.66848 -0.61558 -0.55086 -0.48185 -0.42140 -0.37754 -0.34744 -0.32449 -0.30449 -0.28561
 -0.26715 -0.24885 -0.23061 -0.21240 -0.19420 -0.17600 -0.15781 -0.13962 -0.12142 -0.10323
 -2.12191 -2.10371 -2.08552 -2.06732 -2.04912 -2.03092 -2.01272 -1.99453 -1.97633 -1.95813
 -1.93993 -1.92173 -1.90353 -1.88534 -1.86714 -1.84894 -1.83074 -1.81254 -1.79434 -1.77615
 -1.75795 -1.73975 -1.72155 -1.70335 -1.68515 -1.66696 -1.64876 -1.63056 -1.61236 -1.59416
 -1.57597 -1.55777 -1.53957 -1.52137 -1.50317 -1.48497 -1.46678 -1.44858 -1.43038 -1.41218
 -1.39398 -1.37578 -1.35759 -1.33939 -1.32119 -1.30299 -1.28479 -1.26659 -1.24840 -1.23020
 -1.21200 -1.19380 -1.17560 -1.15741 -1.13921 -1.12101 -1.10281 -1.08461 -1.06641 -1.04822
 -1.03002 -1.01182 -0.99362 -0.97542 -0.95722 -0.93903 -0.92083 -0.90263 -0.88443 -0.86623
 -0.84802 -0.82979 -0.81153 -0.79317 -0.77460 -0.75559 -0.73566 -0.71390 -0.68873 -0.65762
 -0.61720 -0.56452 -0.50006 -0.43121 -0.37064 -0.32649 -0.29615 -0.27308 -0.25302 -0.23411
 -0.21563 -0.19732 -0.17907 -0.16085 -0.14265 -0.12444 -0.10624 -0.08804 -0.06984 -0.05164
 -2.07091 -2.05271 -2.03450 -2.01630 -1.99809 -1.97989 -1.96168 -1.94348 -1.92528 -1.90707
 -1.88887 -1.87066 -1.85246 -1.83426 -1.81605 -1.79785 -1.77964 -1.76144 -1.74324 -1.72503
 -1.70683 -1.68862 -1.67042 -1.65221 -1.63401 -1.61581 -1.59760 -1.57940 -1.56119 -1.54299
 -1.52479 -1.50658 -1.48838 -1.47017 -1.45197 -1.43376 -1.41556 -1.39736 -1.37915 -1.36095
 -1.34274 -1.32454 -1.30634 -1.28813 -1.26993 -1.25172 -1.23352 -1.21532 -1.19711 -1.17891
 -1.16070 -1.14250 -1.12429 -1.10609 -1.08789 -1.06968 -1.05148 -1.03327 -1.01507 -0.99687
 -0.97866 -0.96046 -0.94225 -0.92405 -0.90585 -0.88764 -0.86944 -0.85123 -0.83303 -0.81482
 -0.79660 -0.77837 -0.76010 -0.74173 -0.72316 -0.70414 -0.68419 -0.66243 -0.63728 -0.60622
 -0.56592 -0.51347 -0.44929 -0.38059 -0.31990 -0.27546 -0.24487 -0.22166 -0.20154 -0.18260
 -0.16411 -0.14578 -0.12753 -0.10930 -0.09109 -0.07288 -0.05468 -0.03647 -0.01826 -0.00006
 -2.01991 -2.00170 -1.98349 -1.96528 -1.94707 -1.92886 -1.91065 -1.89244 -1.87423 -1.85602
 -1.83781 -1.81960 -1.80139 -1.78318 -1.76497 -1.74676 -1.72855 -1.71034 -1.69213 -1.67392
 -1.65571 -1.63750 -1.61929 -1.60108 -1.58287 -1.56466 -1.54645 -1.52824 -1.51003 -1.49182
 -1.47361 -1.45540 -1.43719 -1.41898 -1.40077 -1.38256 -1.36435 -1.34614 -1.32793 -1.30972
 -1.29151 -1.27330 -1.25509 -1.23688 -1.21867 -1.20046 -1.18225 -1.16404 -1.14583 -1.12762
 -1.10941 -1.09120 -1.07299 -1.05478 -1.03657 -1.01836 -1.00015 -0.98194 -0.96373 -0.94552
 -0.92731 -0.90910 -0.89089 -0.87268 -0.85447 -0.83626 -0.81805 -0.79984 -0.78162 -0.76341
 -0.74519 -0.72695 -0.70867 -0.69030 -0.67172 -0.65268 -0.63273 -0.61097 -0.58582 -0.55482
 -0.51466 -0.46243 -0.39852 -0.32998 -0.26918 -0.22444 -0.19360 -0.17026 -0.15007 -0.13109
 -0.11258 -0.09425 -0.07599 -0.05776 -0.03954 -0.02132 -0.00311  0.01510  0.03331  0.05153
 -1.96890 -1.95069 -1.93247 -1.91426 -1.89604 -1.87782 -1.85961 -1.84139 -1.82318 -1.80496
 -1.78674 -1.76853 -1.75031 -1.73210 -1.71388 -1.69566 -1.67745 -1.65923 -1.64102 -1.62280
 -1.60459 -1.58637 -1.56815 -1.54994 -1.53172 -1.51351 -1.49529 -1.47707 -1.45886 -1.44064
 -1.42243 -1.40421 -1.38599 -1.36778 -1.34956 -1.33135 -1.31313 -1.29492 -1.27670 -1.25848
 -1.24027 -1.22205 -1.20384 -1.18562 -1.16740 -1.14919 -1.13097 -1.11276 -1.09454 -1.07632
 -1.05811 -1.03989 -1.02168 -1.00346 -0.98525 -0.96703 -0.94881 -0.93060 -0.91238 -0.89417
 -0.87595 -0.85773 -0.83952 -0.82130 -0.80309 -0.78487 -0.76666 -0.74844 -0.73022 -0.71200
 -0.69377 -0.67553 -0.65724 -0.63886 -0.62027 -0.60123 -0.58127 -0.55950 -0.53437 -0.50342
 -0.46339 -0.41139 -0.34777 -0.27939 -0.21847 -0.17344 -0.14234 -0.11885 -0.09860 -0.07959
 -0.06106 -0.04272 -0.02445 -0.00621  0.01202  0.03024  0.04846  0.06668  0.08489  0.10311
 -1.91790 -1.89968 -1.88146 -1.86323 -1.84501 -1.82679 -1.80857 -1.79035 -1.77213 -1.75390
 -1.73568 -1.71746 -1.69924 -1.68102 -1.66279 -1.64457 -1.62635 -1.60813 -1.58991 -1.57169
 -1.55346 -1.53524 -1.51702 -1.49880 -1.48058 -1.46236 -1.44413 -1.42591 -1.40769 -1.38947
 -1.37125 -1.35303 -1.33480 -1.31658 -1.29836 -1.28014 -1.26192 -1.24369 -1.22547 -1.20725
 -1.18903 -1.17081 -1.15259 -1.13436 -1.11614 -1.09792 -1.07970 -1.06148 -1.04326 -1.02503
 -1.00681 -0.98859 -0.97037 -0.95215 -0.93393 -0.91570 -0.89748 -0.87926 -0.86104 -0.84282
 -0.82459 -0.80637 -0.78815 -0.76993 -0.75171 -0.73349 -0.71526 -0.69704 -0.67882 -0.66059
 -0.64236 -0.62411 -0.60582 -0.58743 -0.56883 -0.54978 -0.52981 -0.50804 -0.48293 -0.45203
 -0.41214 -0.36037 -0.29702 -0.22881 -0.16778 -0.12245 -0.09109 -0.06746 -0.04713 -0.02809
 -0.00954  0.00882  0.02709  0.04534  0.06357  0.08180  0.10002  0.11825  0.13647  0.15470
 -1.86690 -1.84867 -1.83044 -1.81221 -1.79399 -1.77576 -1.75753 -1.73930 -1.72107 -1.70285
 -1.68462 -1.66639 -1.64816 -1.62994 -1.61171 -1.59348 -1.57525 -1.55703 -1.53880 -1.52057
 -1.50234 -1.48412 -1.46589 -1.44766 -1.42943 -1.41121 -1.39298 -1.37475 -1.35652 -1.33830
 -1.32007 -1.30184 -1.28361 -1.26538 -1.24716 -1.22893 -1.21070 -1.19247 -1.17425 -1.15602
 -1.13779 -1.11956 -1.10134 -1.08311 -1.06488 -1.04665 -1.02843 -1.01020 -0.99197 -0.97374
 -0.95552 -0.93729 -0.91906 -0.90083 -0.88260 -0.86438 -0.84615 -0.82792 -0.80969 -0.79147
 -0.77324 -0.75501 -0.73678 -0.71856 -0.70033 -0.68210 -0.66387 -0.64565 -0.62742 -0.60918
 -0.59095 -0.57269 -0.55439 -0.53599 -0.51739 -0.49833 -0.47835 -0.45658 -0.43148 -0.40065
 -0.36089 -0.30936 -0.24630 -0.17825 -0.11711 -0.07147 -0.03985 -0.01606  0.00434  0.02342
  0.04198  0.06035  0.07864  0.09689  0.11513  0.13336  0.15159  0.16982  0.18805  0.20628
 -1.81589 -1.79766 -1.77943 -1.76119 -1.74296 -1.72472 -1.70649 -1.68826 -1.67002 -1.65179
 -1.63356 -1.61532 -1.59709 -1.57886 -1.56062 -1.54239 -1.52416 -1.50592 -1.48769 -1.46946
 -1.45122 -1.43299 -1.41476 -1.39652 -1.37829 -1.36006 -1.34182 -1.32359 -1.30535 -1.28712
 -1.26889 -1.25065 -1.23242 -1.21419 -1.19595 -1.17772 -1.15949 -1.14125 -1.12302 -1.10479
 -1.08655 -1.06832 -1.05009 -1.03185 -1.01362 -0.99539 -0.97715 -0.95892 -0.94069 -0.92245
 -0.90422 -0.88598 -0.86775 -0.84952 -0.83128 -0.81305 -0.79482 -0.77658 -0.75835 -0.74012
 -0.72188 -0.70365 -0.68542 -0.66718 -0.64895 -0.63072 -0.61248 -0.59425 -0.57601 -0.55778
 -0.53953 -0.52127 -0.50296 -0.48456 -0.46594 -0.44688 -0.42689 -0.40512 -0.38004 -0.34927
 -0.30965 -0.25835 -0.19558 -0.12770 -0.06646 -0.02051  0.01138  0.03533  0.05580  0.07492
  0.09350  0.11188  0.13018  0.14844  0.16668  0.18492  0.20316  0.22139  0.23963  0.25787
 -1.76489 -1.74665 -1.72841 -1.71017 -1.69193 -1.67369 -1.65545 -1.63721 -1.61897 -1.60073
 -1.58250 -1.56426 -1.54602 -1.52778 -1.50954 -1.49130 -1.47306 -1.45482 -1.43658 -1.41834
 -1.40010 -1.38186 -1.36362 -1.34538 -1.32714 -1.30891 -1.29067 -1.27243 -1.25419 -1.23595
 -1.21771 -1.19947 -1.18123 -1.16299 -1.14475 -1.12651 -1.10827 -1.09003 -1.07179 -1.05355
 -1.03531 -1.01708 -0.99884 -0.98060 -0.96236 -0.94412 -0.92588 -0.90764 -0.88940 -0.87116
 -0.85292 -0.83468 -0.81644 -0.79820 -0.77996 -0.76172 -0.74349 -0.72525 -0.70701 -0.68877
 -0.67053 -0.65229 -0.63405 -0.61581 -0.59757 -0.57933 -0.56109 -0.54285 -0.52461 -0.50637
 -0.48812 -0.46985 -0.45153 -0.43312 -0.41450 -0.39543 -0.37543 -0.35366 -0.32860 -0.29789
 -0.25841 -0.20736 -0.14487 -0.07718 -0.01583  0.03043  0.06260  0.08671  0.10727  0.12642
  0.14502  0.16341  0.18172  0.19998  0.21824  0.23648  0.25472  0.27297  0.29121  0.30945
 -1.71389 -1.69564 -1.67740 -1.65915 -1.64090 -1.62266 -1.60441 -1.58617 -1.56792 -1.54968
 -1.53143 -1.51319 -1.49494 -1.47670 -1.45845 -1.44021 -1.42196 -1.40372 -1.38547 -1.36723
 -1.34898 -1.33074 -1.31249 -1.29425 -1.27600 -1.25776 -1.23951 -1.22126 -1.20302 -1.18477
 -1.16653 -1.14828 -1.13004 -1.11179 -1.09355 -1.07530 -1.05706 -1.03881 -1.02057 -1.00232
 -0.98408 -0.96583 -0.94759 -0.92934 -0.91110 -0.89285 -0.87461 -0.85636 -0.83811 -0.81987
 -0.80162 -0.78338 -0.76513 -0.74689 -0.72864 -0.71040 -0.69215 -0.67391 -0.65566 -0.63742
 -0.61917 -0.60093 -0.58268 -0.56444 -0.54619 -0.52795 -0.50970 -0.49145 -0.47321 -0.45496
 -0.43670 -0.41843 -0.40011 -0.38169 -0.36306 -0.34397 -0.32397 -0.30220 -0.27716 -0.24652
 -0.20718 -0.15637 -0.09418 -0.02666  0.03478  0.08135  0.11381  0.13809  0.15873  0.17792
  0.19654  0.21494  0.23326  0.25153  0.26979  0.28804  0.30629  0.32454  0.34279  0.36104
 -1.66288 -1.64463 -1.62638 -1.60813 -1.58988 -1.57163 -1.55338 -1.53512 -1.51687 -1.49862
 -1.48037 -1.46212 -1.44387 -1.42562 -1.40737 -1.38912 -1.37086 -1.35261 -1.33436 -1.31611
 -1.29786 -1.27961 -1.26136 -1.24311 -1.22486 -1.20660 -1.18835 -1.17010 -1.15185 -1.13360
 -1.11535 -1.09710 -1.07885 -1.06060 -1.04235 -1.02409 -1.00584 -0.98759 -0.96934 -0.95109
 -0.93284 -0.91459 -0.89634 -0.87809 -0.85983 -0.84158 -0.82333 -0.80508 -0.78683 -0.76858
 -0.75033 -0.73208 -0.71383 -0.69557 -0.67732 -0.65907 -0.64082 -0.62257 -0.60432 -0.58607
 -0.56782 -0.54957 -0.53131 -0.51306 -0.49481 -0.47656 -0.45831 -0.44006 -0.42181 -0.40355
 -0.38529 -0.36700 -0.34868 -0.33026 -0.31162 -0.29252 -0.27252 -0.25074 -0.22572 -0.19515
 -0.15596 -0.10539 -0.04349  0.02384  0.08538  0.13226  0.16501  0.18946  0.21018  0.22941
  0.24806  0.26648  0.28480  0.30308  0.32135  0.33960  0.35786  0.37611  0.39437  0.41262
 -1.61188 -1.59362 -1.57536 -1.55711 -1.53885 -1.52059 -1.50234 -1.48408 -1.46582 -1.44757
 -1.42931 -1.41105 -1.39280 -1.37454 -1.35628 -1.33802 -1.31977 -1.30151 -1.28325 -1.26500
 -1.24674 -1.22848 -1.21023 -1.19197 -1.17371 -1.15545 -1.13720 -1.11894 -1.10068 -1.08243
 -1.06417 -1.04591 -1.02766 -1.00940 -0.99114 -0.97289 -0.95463 -0.93637 -0.91811 -0.89986
 -0.88160 -0.86334 -0.84509 -0.82683 -0.80857 -0.79032 -0.77206 -0.75380 -0.73554 -0.71729
 -0.69903 -0.68077 -0.66252 -0.64426 -0.62600 -0.60775 -0.58949 -0.57123 -0.55298 -0.53472
 -0.51646 -0.49820 -0.47995 -0.46169 -0.44343 -0.42518 -0.40692 -0.38866 -0.37040 -0.35214
 -0.33387 -0.31558 -0.29725 -0.27882 -0.26017 -0.24107 -0.22106 -0.19929 -0.17429 -0.14378
 -0.10474 -0.05442  0.00718  0.07432  0.13596  0.18315  0.21620  0.24083  0.26164  0.28091
  0.29958  0.31801  0.33634  0.35463  0.37290  0.39116  0.40943  0.42768  0.44594  0.46421
 -1.56088 -1.54261 -1.52435 -1.50609 -1.48782 -1.46956 -1.45130 -1.43304 -1.41477 -1.39651
 -1.37825 -1.35998 -1.34172 -1.32346 -1.30520 -1.28693 -1.26867 -1.25041 -1.23214 -1.21388
 -1.19562 -1.17736 -1.15909 -1.14083 -1.12257 -1.10430 -1.08604 -1.06778 -1.04952 -1.03125
 -1.01299 -0.99473 -0.97646 -0.95820 -0.93994 -0.92168 -0.90341 -0.88515 -0.86689 -0.84862
 -0.83036 -0.81210 -0.79384 -0.77557 -0.75731 -0.73905 -0.72079 -0.70252 -0.68426 -0.66600
 -0.64773 -0.62947 -0.61121 -0.59295 -0.57468 -0.55642 -0.53816 -0.51989 -0.50163 -0.48337
 -0.46511 -0.44684 -0.42858 -0.41032 -0.39205 -0.37379 -0.35553 -0.33726 -0.31900 -0.30073
 -0.28246 -0.26416 -0.24582 -0.22739 -0.20873 -0.18962 -0.16960 -0.14783 -0.12286 -0.09242
 -0.05352 -0.00346  0.05784  0.12479  0.18651  0.23402  0.26738  0.29219  0.31309  0.33240
  0.35110  0.36954  0.38788  0.40618  0.42445  0.44273  0.46099  0.47926  0.49752  0.51579
 -1.50987 -1.49160 -1.47333 -1.45507 -1.43680 -1.41853 -1.40026 -1.38199 -1.36372 -1.34545
 -1.32718 -1.30892 -1.29065 -1.27238 -1.25411 -1.23584 -1.21757 -1.19930 -1.18104 -1.16277
 -1.14450 -1.12623 -1.10796 -1.08969 -1.07142 -1.05315 -1.03489 -1.01662 -0.99835 -0.98008
 -0.96181 -0.94354 -0.92527 -0.90700 -0.88874 -0.87047 -0.85220 -0.83393 -0.81566 -0.79739
 -0.77912 -0.76086 -0.74259 -0.72432 -0.70605 -0.68778 -0.66951 -0.65124 -0.63297 -0.61471
 -0.59644 -0.57817 -0.55990 -0.54163 -0.52336 -0.50509 -0.48682 -0.46856 -0.45029 -0.43202
 -0.41375 -0.39548 -0.37721 -0.35894 -0.34068 -0.32241 -0.30414 -0.28587 -0.26760 -0.24932
 -0.23104 -0.21274 -0.19440 -0.17595 -0.15729 -0.13817 -0.11815 -0.09638 -0.07143 -0.04106
 -0.00232  0.04750  0.10849  0.17524  0.23705  0.28488  0.31854  0.34354  0.36454  0.38390
  0.40261  0.42107  0.43942  0.45772  0.47601  0.49429  0.51256  0.53083  0.54910  0.56737
 -1.45887 -1.44059 -1.42232 -1.40404 -1.38577 -1.36750 -1.34922 -1.33095 -1.31267 -1.29440
 -1.27612 -1.25785 -1.23957 -1.22130 -1.20302 -1.18475 -1.16648 -1.14820 -1.12993 -1.11165
 -1.09338 -1.07510 -1.05683 -1.03855 -1.02028 -1.00200 -0.98373 -0.96546 -0.94718 -0.92891
 -0.91063 -0.89236 -0.87408 -0.85581 -0.83753 -0.81926 -0.80098 -0.78271 -0.76443 -0.74616
 -0.72789 -0.70961 -0.69134 -0.67306 -0.65479 -0.63651 -0.61824 -0.59996 -0.58169 -0.56341
 -0.54514 -0.52687 -0.50859 -0.49032 -0.47204 -0.45377 -0.43549 -0.41722 -0.39894 -0.38067
 -0.36239 -0.34412 -0.32585 -0.30757 -0.28930 -0.27102 -0.25275 -0.23447 -0.21619 -0.19792
 -0.17963 -0.16132 -0.14297 -0.12452 -0.10585 -0.08672 -0.06669 -0.04493 -0.02001  0.01029
  0.04888  0.09845  0.15913  0.22568  0.28757  0.33572  0.36970  0.39489  0.41598  0.43539
  0.45413  0.47260  0.49096  0.50927  0.52756  0.54585  0.56413  0.58240  0.60068  0.61896
 -1.40786 -1.38958 -1.37130 -1.35302 -1.33474 -1.31646 -1.29818 -1.27990 -1.26162 -1.24334
 -1.22506 -1.20678 -1.18850 -1.17022 -1.15194 -1.13366 -1.11538 -1.09710 -1.07882 -1.06054
 -1.04226 -1.02398 -1.00570 -0.98741 -0.96913 -0.95085 -0.93257 -0.91429 -0.89601 -0.87773
 -0.85945 -0.84117 -0.82289 -0.80461 -0.78633 -0.76805 -0.74977 -0.73149 -0.71321 -0.69493
 -0.67665 -0.65837 -0.64009 -0.62181 -0.60353 -0.58525 -0.56696 -0.54868 -0.53040 -0.51212
 -0.49384 -0.47556 -0.45728 -0.43900 -0.42072 -0.40244 -0.38416 -0.36588 -0.34760 -0.32932
 -0.31104 -0.29276 -0.27448 -0.25620 -0.23792 -0.21964 -0.20136 -0.18307 -0.16479 -0.14651
 -0.12821 -0.10990 -0.09154 -0.07308 -0.05440 -0.03527 -0.01524  0.00652  0.03142  0.06164
  0.10008  0.14939  0.20976  0.27611  0.33807  0.38653  0.42083  0.44622  0.46742  0.48688
  0.50564  0.52413  0.54250  0.56082  0.57912  0.59741  0.61569  0.63398  0.65226  0.67054
 -1.35686 -1.33858 -1.32029 -1.30200 -1.28372 -1.26543 -1.24714 -1.22886 -1.21057 -1.19228
 -1.17400 -1.15571 -1.13743 -1.11914 -1.10085 -1.08257 -1.06428 -1.04599 -1.02771 -1.00942
 -0.99114 -0.97285 -0.95456 -0.93628 -0.91799 -0.89970 -0.88142 -0.86313 -0.84484 -0.82656
 -0.80827 -0.78999 -0.77170 -0.75341 -0.73513 -0.71684 -0.69855 -0.68027 -0.66198 -0.64370
 -0.62541 -0.60712 -0.58884 -0.57055 -0.55226 -0.53398 -0.51569 -0.49741 -0.47912 -0.46083
 -0.44255 -0.42426 -0.40597 -0.38769 -0.36940 -0.35111 -0.33283 -0.31454 -0.29626 -0.27797
 -0.25968 -0.24140 -0.22311 -0.20482 -0.18654 -0.16825 -0.14997 -0.13168 -0.11339 -0.09510
 -0.07680 -0.05848 -0.04011 -0.02165 -0.00296  0.01618  0.03621  0.05797  0.08284  0.11299
  0.15127  0.20032  0.26038  0.32652  0.38855  0.43733  0.47196  0.49756  0.51886  0.53837
  0.55716  0.57566  0.59404  0.61237  0.63067  0.64897  0.66726  0.68555  0.70384  0.72213
 -1.30586 -1.28757 -1.26927 -1.25098 -1.23269 -1.21440 -1.19610 -1.17781 -1.15952 -1.14123
 -1.12294 -1.10464 -1.08635 -1.06806 -1.04977 -1.03148 -1.01318 -0.99489 -0.97660 -0.95831
 -0.94001 -0.92172 -0.90343 -0.88514 -0.86685 -0.84855 -0.83026 -0.81197 -0.79368 -0.77538
 -0.75709 -0.73880 -0.72051 -0.70222 -0.68392 -0.66563 -0.64734 -0.62905 -0.61076 -0.59246
 -0.57417 -0.55588 -0.53759 -0.51929 -0.50100 -0.48271 -0.46442 -0.44613 -0.42783 -0.40954
 -0.39125 -0.37296 -0.35466 -0.33637 -0.31808 -0.29979 -0.28150 -0.26320 -0.24491 -0.22662
 -0.20833 -0.19004 -0.17174 -0.15345 -0.13516 -0.11687 -0.09857 -0.08028 -0.06199 -0.04369
 -0.02538 -0.00706  0.01131  0.02979  0.04848  0.06762  0.08767  0.10942  0.13426  0.16433
  0.20245  0.25124  0.31099  0.37691  0.43901  0.48811  0.52307  0.54888  0.57029  0.58985
  0.60867  0.62719  0.64558  0.66391  0.68223  0.70053  0.71883  0.73712  0.75542  0.77371
 -1.25485 -1.23656 -1.21826 -1.19996 -1.18166 -1.16336 -1.14507 -1.12677 -1.10847 -1.09017
 -1.07187 -1.05358 -1.03528 -1.01698 -0.99868 -0.98038 -0.96209 -0.94379 -0.92549 -0.90719
 -0.88889 -0.87060 -0.85230 -0.83400 -0.81570 -0.79740 -0.77911 -0.76081 -0.74251 -0.72421
 -0.70591 -0.68762 -0.66932 -0.65102 -0.63272 -0.61442 -0.59612 -0.57783 -0.55953 -0.54123
 -0.52293 -0.50463 -0.48634 -0.46804 -0.44974 -0.43144 -0.41314 -0.39485 -0.37655 -0.35825
 -0.33995 -0.32165 -0.30336 -0.28506 -0.26676 -0.24846 -0.23016 -0.21187 -0.19357 -0.17527
 -0.15697 -0.13867 -0.12038 -0.10208 -0.08378 -0.06548 -0.04718 -0.02888 -0.01058  0.00772
  0.02603  0.04436  0.06274  0.08122  0.09992  0.11907  0.13912  0.16086  0.18567  0.21567
  0.25363  0.30216  0.36159  0.42729  0.48945  0.53886  0.57417  0.60020  0.62172  0.64134
  0.66018  0.67872  0.69712  0.71546  0.73378  0.75209  0.77039  0.78869  0.80699  0.82530
 -1.20385 -1.18555 -1.16724 -1.14894 -1.13064 -1.11233 -1.09403 -1.07572 -1.05742 -1.03912
 -1.02081 -1.00251 -0.98420 -0.96590 -0.94760 -0.92929 -0.91099 -0.89268 -0.87438 -0.85608
 -0.83777 -0.81947 -0.80117 -0.78286 -0.76456 -0.74625 -0.72795 -0.70965 -0.69134 -0.67304
 -0.65473 -0.63643 -0.61813 -0.59982 -0.58152 -0.56321 -0.54491 -0.52661 -0.50830 -0.49000
 -0.47169 -0.45339 -0.43509 -0.41678 -0.39848 -0.38017 -0.36187 -0.34357 -0.32526 -0.30696
 -0.28866 -0.27035 -0.25205 -0.23374 -0.21544 -0.19714 -0.17883 -0.16053 -0.14222 -0.12392
 -0.10562 -0.08731 -0.06901 -0.05070 -0.03240 -0.01410  0.00421  0.02251  0.04082  0.05913
  0.07745  0.09578  0.11417  0.13266  0.15136  0.17052  0.19057  0.21231  0.23709  0.26701
  0.30481  0.35307  0.41219  0.47766  0.53987  0.58960  0.62525  0.65150  0.67314  0.69282
  0.71170  0.73024  0.74865  0.76701  0.78533  0.80365  0.82196  0.84027  0.85857  0.87688
 -1.15285 -1.13454 -1.11623 -1.09792 -1.07961 -1.06130 -1.04299 -1.02468 -1.00637 -0.98806
 -0.96975 -0.95144 -0.93313 -0.91482 -0.89651 -0.87820 -0.85989 -0.84158 -0.82327 -0.80496
 -0.78665 -0.76834 -0.75003 -0.73172 -0.71341 -0.69510 -0.67679 -0.65848 -0.64017 -0.62186
 -0.60355 -0.58524 -0.56693 -0.54862 -0.53032 -0.51201 -0.49370 -0.47539 -0.45708 -0.43877
 -0.42046 -0.40215 -0.38384 -0.36553 -0.34722 -0.32891 -0.31060 -0.29229 -0.27398 -0.25567
 -0.23736 -0.21905 -0.20074 -0.18243 -0.16412 -0.14581 -0.12750 -0.10919 -0.09088 -0.07257
 -0.05426 -0.03595 -0.01764  0.00067  0.01898  0.03729  0.05560  0.07391  0.09222  0.11054
  0.12886  0.14720  0.16560  0.18409  0.20280  0.22197  0.24202  0.26375  0.28850  0.31834
  0.35598  0.40398  0.46277  0.52801  0.59027  0.64031  0.67632  0.70280  0.72456  0.74430
  0.76321  0.78177  0.80019  0.81855  0.83689  0.85521  0.87353  0.89184  0.91015  0.92847
 -1.10184 -1.08353 -1.06521 -1.04690 -1.02858 -1.01027 -0.99195 -0.97363 -0.95532 -0.93700
 -0.91869 -0.90037 -0.88206 -0.86374 -0.84543 -0.82711 -0.80879 -0.79048 -0.77216 -0.75385
 -0.73553 -0.71722 -0.69890 -0.68058 -0.66227 -0.64395 -0.62564 -0.60732 -0.58901 -0.57069
 -0.55237 -0.53406 -0.51574 -0.49743 -0.47911 -0.46080 -0.44248 -0.42417 -0.40585 -0.38753
 -0.36922 -0.35090 -0.33259 -0.31427 -0.29596 -0.27764 -0.25932 -0.24101 -0.22269 -0.20438
 -0.18606 -0.16775 -0.14943 -0.13111 -0.11280 -0.09448 -0.07617 -0.05785 -0.03954 -0.02122
 -0.00290  0.01541  0.03373  0.05204  0.07036  0.08867  0.10699  0.12531  0.14362  0.16194
  0.18027  0.19863  0.21702  0.23552  0.25425  0.27342  0.29347  0.31519  0.33991  0.36967
  0.40714  0.45488  0.51334  0.57835  0.64065  0.69101  0.72737  0.75409  0.77598  0.79578
  0.81471  0.83330  0.85173  0.87010  0.88844  0.90677  0.92509  0.94341  0.96173  0.98005
 -1.05084 -1.03252 -1.01420 -0.99588 -0.97755 -0.95923 -0.94091 -0.92259 -0.90427 -0.88595
 -0.86763 -0.84930 -0.83098 -0.81266 -0.79434 -0.77602 -0.75770 -0.73937 -0.72105 -0.70273
 -0.68441 -0.66609 -0.64777 -0.62945 -0.61112 -0.59280 -0.57448 -0.55616 -0.53784 -0.51952
 -0.50120 -0.48287 -0.46455 -0.44623 -0.42791 -0.40959 -0.39127 -0.37294 -0.35462 -0.33630
 -0.31798 -0.29966 -0.28134 -0.26302 -0.24469 -0.22637 -0.20805 -0.18973 -0.17141 -0.15309
 -0.13476 -0.11644 -0.09812 -0.07980 -0.06148 -0.04316 -0.02484 -0.00651  0.01181  0.03013
  0.04845  0.06677  0.08509  0.10342  0.12174  0.14006  0.15838  0.17670  0.19503  0.21335
  0.23169  0.25005  0.26845  0.28696  0.30569  0.32486  0.34492  0.36664  0.39132  0.42099
  0.45830  0.50577  0.56391  0.62867  0.69100  0.74168  0.77840  0.80537  0.82739  0.84725
  0.86622  0.88482  0.90327  0.92165  0.94000  0.95833  0.97666  0.99498  1.01331  1.03164
 -0.99984 -0.98151 -0.96318 -0.94486 -0.92653 -0.90820 -0.88987 -0.87155 -0.85322 -0.83489
 -0.81656 -0.79824 -0.77991 -0.76158 -0.74325 -0.72493 -0.70660 -0.68827 -0.66994 -0.65162
