   0.2500000000000000             300  -7.000000000000000    
  7.62707  7.65991  7.69352  7.72773  7.76196  7.79565  7.82856  7.86083  7.89266  7.92422
  7.95562  7.98694  8.01818  8.04936  8.08052  8.11166  8.14277  8.17386  8.20493  8.23599
  4.63387  4.66478  4.69568  4.72659  4.75750  4.78840  4.81931  4.85022  4.88113  4.91203
  4.94294  4.97385  5.00475  5.03566  5.06657  5.09747  5.12838  5.15929  5.19019  5.22110
  5.25201  5.28291  5.31382  5.34473  5.37563  5.40654  5.43745  5.46835  5.49925  5.53017
  5.56108  5.59200  5.62296  5.65399  5.68521  5.71686  5.74939  5.78359  5.82078  5.86284
  5.91198  5.96999  6.03670  6.10842  6.17921  6.24235  6.29547  6.33946  6.37751  6.41223
  6.44517  6.47722  6.50884  6.54033  6.57188  6.60371  6.63621  6.66984  6.70513  6.74310
  6.78477  6.83106  6.88284  6.94019  7.00199  7.06584  7.12854  7.18686  7.23900  7.28516
  7.32685  7.36586  7.40296  7.43858  7.47291  7.50629  7.53903  7.57135  7.60346  7.63557
  7.66795  7.70092  7.73466  7.76894  7.80317  7.83681  7.86971  7.90198  7.93383  7.96542
  7.99686  8.02821  8.05949  8.09072  8.12192  8.15310  8.18425  8.21537  8.24648  8.27758
  4.67187  4.70281  4.73376  4.76470  4.79565  4.82659  4.85753  4.88848  4.91942  4.95036
  4.98131  5.01225  5.04319  5.07414  5.10508  5.13602  5.16697  5.19791  5.22885  5.25980
  5.29074  5.32168  5.35263  5.38357  5.41451  5.44546  5.47640  5.50734  5.53828  5.56923
  5.60018  5.63114  5.66214  5.69322  5.72451  5.75625  5.78892  5.82335  5.86088  5.90344
  5.95320  6.01179  6.07893  6.15060  6.22092  6.28342  6.33589  6.37955  6.41742  6.45208
  6.48502  6.51710  6.54876  6.58030  6.61192  6.64384  6.67647  6.71025  6.74578  6.78407
  6.82609  6.87281  6.92499  6.98265  7.04460  7.10833  7.17071  7.22854  7.28021  7.32606
  7.36761  7.40650  7.44353  7.47912  7.51347  7.54687  7.57964  7.61199  7.64415  7.67633
  7.70883  7.74194  7.77580  7.81012  7.84435  7.87796  7.91085  7.94313  7.97500  8.00661
  8.03809  8.06948  8.10079  8.13207  8.16332  8.19453  8.22572  8.25689  8.28804  8.31917
  4.70987  4.74085  4.77183  4.80281  4.83379  4.86477  4.89575  4.92674  4.95772  4.98870
  5.01968  5.05066  5.08164  5.11262  5.14360  5.17458  5.20556  5.23654  5.26752  5.29850
  5.32948  5.36046  5.39144  5.42242  5.45340  5.48438  5.51535  5.54633  5.57731  5.60830
  5.63928  5.67028  5.70132  5.73245  5.76381  5.79564  5.82846  5.86313  5.90102  5.94408
  5.99444  6.05360  6.12111  6.19275  6.26252  6.32444  6.37627  6.41960  6.45732  6.49192
  6.52487  6.55697  6.58868  6.62027  6.65196  6.68397  6.71674  6.75068  6.78645  6.82506
  6.86744  6.91457  6.96716  7.02509  7.08716  7.15076  7.21277  7.27016  7.32138  7.36694
  7.40835  7.44708  7.48409  7.51967  7.55403  7.58745  7.62022  7.65261  7.68483  7.71711
  7.74973  7.78297  7.81693  7.85130  7.88552  7.91911  7.95198  7.98427  8.01617  8.04780
  8.07932  8.11074  8.14210  8.17343  8.20471  8.23597  8.26719  8.29840  8.32959  8.36077
  4.74787  4.77889  4.80991  4.84093  4.87194  4.90296  4.93398  4.96499  4.99601  5.02703
  5.05804  5.08906  5.12008  5.15110  5.18211  5.21313  5.24414  5.27516  5.30618  5.33719
  5.36821  5.39923  5.43024  5.46126  5.49228  5.52330  5.55431  5.58532  5.61634  5.64736
  5.67838  5.70943  5.74051  5.77169  5.80311  5.83504  5.86802  5.90293  5.94118  5.98474
  6.03571  6.09543  6.16324  6.23484  6.30403  6.36538  6.41662  6.45963  6.49721  6.53176
  6.56472  6.59685  6.62860  6.66025  6.69200  6.72411  6.75701  6.79112  6.82714  6.86607
  6.90880  6.95634  7.00932  7.06752  7.12968  7.19315  7.25476  7.31171  7.36251  7.40779
  7.44905  7.48764  7.52466  7.56024  7.59459  7.62800  7.66079  7.69322  7.72552  7.75791
  7.79064  7.82400  7.85805  7.89246  7.92669  7.96026  7.99312  8.02542  8.05732  8.08899
  8.12055  8.15201  8.18342  8.21479  8.24611  8.27740  8.30866  8.33991  8.37115  8.40237
  4.78587  4.81693  4.84798  4.87904  4.91009  4.94114  4.97220  5.00325  5.03431  5.06536
  5.09641  5.12747  5.15852  5.18957  5.22063  5.25168  5.28273  5.31379  5.34484  5.37589
  5.40695  5.43800  5.46905  5.50011  5.53116  5.56221  5.59326  5.62431  5.65537  5.68643
  5.71749  5.74857  5.77969  5.81092  5.84241  5.87445  5.90758  5.94274  5.98137  6.02543
  6.07700  6.13728  6.20533  6.27687  6.34548  6.40622  6.45694  6.49964  6.53709  6.57160
  6.60456  6.63672  6.66852  6.70023  6.73204  6.76426  6.79730  6.83157  6.86785  6.90710
  6.95018  6.99812  7.05148  7.10995  7.17214  7.23547  7.29670  7.35318  7.40360  7.44862
  7.48969  7.52822  7.56525  7.60082  7.63515  7.66855  7.70136  7.73386  7.76625  7.79873
  7.83157  7.86503  7.89918  7.93364  7.96785  8.00142  8.03426  8.06656  8.09848  8.13019
  8.16178  8.19329  8.22474  8.25614  8.28750  8.31883  8.35014  8.38143  8.41271  8.44397
  4.82388  4.85497  4.88606  4.91715  4.94824  4.97933  5.01042  5.04151  5.07260  5.10369
  5.13478  5.16587  5.19696  5.22805  5.25914  5.29023  5.32132  5.35241  5.38350  5.41459
  5.44568  5.47677  5.50786  5.53895  5.57004  5.60113  5.63222  5.66331  5.69440  5.72549
  5.75659  5.78771  5.81888  5.85016  5.88172  5.91386  5.94716  5.98258  6.02158  6.06615
  6.11831  6.17914  6.24738  6.31882  6.38689  6.44699  6.49723  6.53962  6.57695  6.61144
  6.64440  6.67660  6.70845  6.74020  6.77209  6.80441  6.83759  6.87204  6.90857  6.94813
  6.99158  7.03991  7.09363  7.15235  7.21457  7.27773  7.33859  7.39459  7.44464  7.48942
  7.53029  7.56886  7.60589  7.64143  7.67571  7.70911  7.74196  7.77454  7.80701  7.83957
  7.87250  7.90608  7.94031  7.97482  8.00903  8.04257  8.07539  8.10770  8.13964  8.17139
  8.20303  8.23457  8.26607  8.29750  8.32890  8.36027  8.39162  8.42296  8.45427  8.48557
  4.86188  4.89301  4.92413  4.95526  4.98639  5.01751  5.04864  5.07977  5.11090  5.14202
  5.17315  5.20428  5.23541  5.26653  5.29766  5.32878  5.35991  5.39104  5.42216  5.45329
  5.48442  5.51554  5.54667  5.57780  5.60892  5.64005  5.67117  5.70230  5.73343  5.76456
  5.79570  5.82685  5.85806  5.88940  5.92104  5.95329  5.98675  6.02243  6.06182  6.10690
  6.15963  6.22099  6.28942  6.36068  6.42825  6.48768  6.53748  6.57958  6.61681  6.65127
  6.68424  6.71647  6.74837  6.78018  6.81214  6.84458  6.87789  6.91252  6.94932  6.98918
  7.03300  7.08171  7.13577  7.19473  7.25697  7.31992  7.38043  7.43595  7.48564  7.53017
  7.57093  7.60959  7.64656  7.68204  7.71627  7.74969  7.78261  7.81526  7.84780  7.88042
  7.91345  7.94714  7.98146  8.01603  8.05022  8.08372  8.11653  8.14884  8.18082  8.21261
  8.24428  8.27586  8.30739  8.33886  8.37030  8.40172  8.43311  8.46449  8.49583  8.52716
  4.89988  4.93104  4.96221  4.99337  5.02454  5.05570  5.08686  5.11803  5.14919  5.18036
  5.21152  5.24268  5.27385  5.30501  5.33617  5.36734  5.39850  5.42966  5.46083  5.49199
  5.52315  5.55432  5.58548  5.61664  5.64781  5.67897  5.71013  5.74129  5.77246  5.80362
  5.83480  5.86600  5.89725  5.92865  5.96036  5.99272  6.02636  6.06230  6.10209  6.14767
  6.20096  6.26282  6.33144  6.40246  6.46955  6.52832  6.57769  6.61953  6.65665  6.69109
  6.72408  6.75635  6.78830  6.82016  6.85220  6.88475  6.91820  6.95301  6.99009  7.03025
  7.07443  7.12352  7.17790  7.23708  7.29933  7.36207  7.42221  7.47726  7.52659  7.57088
  7.61166  7.65037  7.68723  7.72264  7.75686  7.79033  7.82333  7.85603  7.88860  7.92128
  7.95441  7.98823  8.02265  8.05724  8.09140  8.12486  8.15766  8.18999  8.22201  8.25384
  8.28554  8.31715  8.34872  8.38023  8.41171  8.44317  8.47461  8.50601  8.53740  8.56877
  4.93788  4.96908  5.00029  5.03149  5.06269  5.09389  5.12509  5.15629  5.18749  5.21869
  5.24989  5.28109  5.31229  5.34349  5.37469  5.40589  5.43709  5.46829  5.49949  5.53069
  5.56189  5.59309  5.62429  5.65549  5.68669  5.71789  5.74908  5.78028  5.81149  5.84269
  5.87390  5.90514  5.93644  5.96789  5.99968  6.03216  6.06598  6.10219  6.14238  6.18847
  6.24230  6.30462  6.37342  6.44416  6.51079  6.56892  6.61787  6.65947  6.69649  6.73091
  6.76392  6.79623  6.82822  6.86015  6.89226  6.92493  6.95851  6.99352  7.03086  7.07133
  7.11587  7.16534  7.22003  7.27939  7.34165  7.40414  7.46392  7.51852  7.56750  7.61157
  7.65251  7.69113  7.72789  7.76324  7.79750  7.83104  7.86408  7.89680  7.92939  7.96215
  7.99540  8.02935  8.06386  8.09844  8.13257  8.16599  8.19880  8.23116  8.26321  8.29506
  8.32679  8.35844  8.39004  8.42160  8.45313  8.48463  8.51610  8.54754  8.57896  8.61037
  4.97588  5.00712  5.03836  5.06960  5.10084  5.13207  5.16331  5.19455  5.22579  5.25702
  5.28826  5.31950  5.35073  5.38197  5.41321  5.44444  5.47568  5.50692  5.53815  5.56939
  5.60062  5.63186  5.66310  5.69433  5.72557  5.75681  5.78804  5.81928  5.85052  5.88176
  5.91301  5.94429  5.97563  6.00714  6.03901  6.07161  6.10561  6.14210  6.18269  6.22929
  6.28367  6.34640  6.41537  6.48579  6.55196  6.60947  6.65800  6.69939  6.73632  6.77072
  6.80375  6.83610  6.86815  6.90013  6.93233  6.96511  6.99883  7.03405  7.07166  7.11242
  7.15733  7.20716  7.26215  7.32166  7.38391  7.44616  7.50555  7.55973  7.60834  7.65231
  7.69340  7.73182  7.76852  7.80387  7.83820  7.87178  7.90483  7.93755  7.97018  8.00303
  8.03642  8.07049  8.10505  8.13962  8.17371  8.20713  8.23995  8.27233  8.30441  8.33628
  8.36804  8.39973  8.43138  8.46298  8.49455  8.52608  8.55758  8.58906  8.62053  8.65198
  5.01389  5.04516  5.07644  5.10771  5.13898  5.17026  5.20153  5.23281  5.26408  5.29536
  5.32663  5.35790  5.38918  5.42045  5.45172  5.48300  5.51427  5.54554  5.57682  5.60809
  5.63936  5.67063  5.70191  5.73318  5.76445  5.79573  5.82700  5.85827  5.88955  5.92082
  5.95211  5.98343  6.01482  6.04639  6.07834  6.11106  6.14526  6.18204  6.22302  6.27014
  6.32504  6.38815  6.45727  6.52736  6.59302  6.65000  6.69811  6.73930  6.77614  6.81053
  6.84359  6.87598  6.90807  6.94011  6.97240  7.00531  7.03915  7.07460  7.11246  7.15353
  7.19879  7.24898  7.30426  7.36391  7.42612  7.48815  7.54710  7.60090  7.64910  7.69315
  7.73420  7.77245  7.80915  7.84454  7.87891  7.91249  7.94552  7.97826  8.01096  8.04394
  8.07746  8.11161  8.14622  8.18077  8.21484  8.24826  8.28110  8.31350  8.34559  8.37748
  8.40928  8.44102  8.47271  8.50436  8.53596  8.56753  8.59906  8.63058  8.66209  8.69359
  5.05189  5.08320  5.11451  5.14582  5.17713  5.20845  5.23976  5.27107  5.30238  5.33369
  5.36500  5.39631  5.42762  5.45893  5.49024  5.52155  5.55286  5.58417  5.61548  5.64679
  5.67810  5.70941  5.74072  5.77203  5.80334  5.83465  5.86595  5.89726  5.92857  5.95989
  5.99122  6.02258  6.05402  6.08564  6.11768  6.15053  6.18492  6.22199  6.26338  6.31100
  6.36643  6.42989  6.49910  6.56889  6.63399  6.69048  6.73818  6.77919  6.81596  6.85033
  6.88342  6.91586  6.94800  6.98010  7.01249  7.04550  7.07949  7.11515  7.15328  7.19466
  7.24027  7.29080  7.34636  7.40613  7.46827  7.53008  7.58858  7.64199  7.68985  7.73403
  7.77483  7.81303  7.84976  7.88520  7.91957  7.95312  7.98615  8.01893  8.05175  8.08484
  8.11847  8.15270  8.18733  8.22189  8.25596  8.28938  8.32222  8.35463  8.38674  8.41867
  8.45051  8.48230  8.51404  8.54572  8.57736  8.60896  8.64054  8.67210  8.70366  8.73519
  5.08989  5.12124  5.15259  5.18394  5.21528  5.24663  5.27798  5.30933  5.34068  5.37202
  5.40337  5.43472  5.46606  5.49741  5.52876  5.56010  5.59145  5.62280  5.65414  5.68549
  5.71683  5.74818  5.77953  5.81087  5.84222  5.87357  5.90491  5.93626  5.96760  5.99896
  6.03032  6.06172  6.09321  6.12490  6.15702  6.19000  6.22460  6.26197  6.30376  6.35188
  6.40783  6.47161  6.54086  6.61037  6.67489  6.73091  6.77823  6.81906  6.85577  6.89014
  6.92325  6.95573  6.98792  7.02009  7.05257  7.08570  7.11985  7.15573  7.19411  7.23580
  7.28175  7.33262  7.38844  7.44833  7.51038  7.57194  7.63002  7.68301  7.73066  7.77481
  7.81527  7.85356  7.89033  7.92579  7.96011  7.99363  8.02669  8.05957  8.09252  8.12571
  8.15943  8.19373  8.22840  8.26298  8.29705  8.33048  8.36332  8.39574  8.42786  8.45985
  8.49174  8.52358  8.55535  8.58707  8.61874  8.65038  8.68201  8.71362  8.74521  8.77678
  5.12790  5.15928  5.19067  5.22205  5.25344  5.28482  5.31620  5.34759  5.37897  5.41036
  5.44174  5.47312  5.50451  5.53589  5.56727  5.59866  5.63004  5.66142  5.69281  5.72419
  5.75557  5.78696  5.81834  5.84972  5.88110  5.91249  5.94387  5.97525  6.00664  6.03803
  6.06943  6.10087  6.13241  6.16416  6.19637  6.22948  6.26428  6.30196  6.34417  6.39278
  6.44923  6.51332  6.58256  6.65179  6.71573  6.77129  6.81825  6.85891  6.89557  6.92994
  6.96308  6.99561  7.02784  7.06008  7.09267  7.12591  7.16021  7.19632  7.23495  7.27695
  7.32325  7.37443  7.43050  7.49049  7.55245  7.61371  7.67143  7.72397  7.77156  7.81534
  7.85559  7.89403  7.93079  7.96623  8.00049  8.03402  8.06717  8.10018  8.13320  8.16651
  8.20031  8.23469  8.26942  8.30403  8.33811  8.37152  8.40436  8.43679  8.46897  8.50101
  8.53295  8.56483  8.59664  8.62839  8.66010  8.69180  8.72347  8.75513  8.78676  8.81836
  5.16590  5.19732  5.22874  5.26017  5.29159  5.32301  5.35443  5.38585  5.41727  5.44869
  5.48011  5.51153  5.54295  5.57437  5.60579  5.63721  5.66863  5.70005  5.73147  5.76289
  5.79431  5.82573  5.85715  5.88857  5.91999  5.95141  5.98282  6.01425  6.04567  6.07709
  6.10854  6.14002  6.17161  6.20342  6.23572  6.26898  6.30399  6.34197  6.38459  6.43369
  6.49062  6.55502  6.62420  6.69315  6.75653  6.81160  6.85826  6.89875  6.93536  6.96973
  7.00291  7.03549  7.06777  7.10008  7.13276  7.16612  7.20059  7.23692  7.27580  7.31811
  7.36475  7.41624  7.47254  7.53262  7.59447  7.65540  7.71281  7.76493  7.81244  7.85555
  7.89587  7.93438  7.97110  8.00647  8.04070  8.07431  8.10760  8.14073  8.17383  8.20722
  8.24111  8.27560  8.31040  8.34505  8.37912  8.41251  8.44535  8.47782  8.51005  8.54216
  8.57414  8.60605  8.63789  8.66969  8.70146  8.73320  8.76492  8.79662  8.82828  8.85993
  5.20390  5.23536  5.26682  5.29828  5.32974  5.36120  5.39265  5.42411  5.45557  5.48703
  5.51848  5.54994  5.58140  5.61285  5.64431  5.67577  5.70722  5.73868  5.77014  5.80159
  5.83305  5.86450  5.89596  5.92742  5.95887  5.99033  6.02178  6.05324  6.08470  6.11616
  6.14765  6.17917  6.21081  6.24269  6.27509  6.30848  6.34370  6.38200  6.42504  6.47462
  6.53199  6.59670  6.66579  6.73443  6.79729  6.85187  6.89825  6.93858  6.97514  7.00953
  7.04274  7.07536  7.10769  7.14008  7.17287  7.20633  7.24098  7.27753  7.31666  7.35929
  7.40625  7.45804  7.51455  7.57470  7.63643  7.69704  7.75414  7.80598  7.85313  7.89555
  7.93610  7.97454  8.01119  8.04649  8.08079  8.11454  8.14796  8.18119  8.21435  8.24782
  8.28184  8.31647  8.35135  8.38601  8.42005  8.45344  8.48631  8.51883  8.55113  8.58326
  8.61529  8.64724  8.67913  8.71098  8.74281  8.77460  8.80636  8.83809  8.86980  8.90149
  5.24191  5.27340  5.30490  5.33639  5.36789  5.39938  5.43088  5.46237  5.49387  5.52536
  5.55685  5.58835  5.61984  5.65134  5.68283  5.71432  5.74581  5.77731  5.80880  5.84029
  5.87179  5.90328  5.93477  5.96626  5.99776  6.02925  6.06074  6.09223  6.12373  6.15523
  6.18675  6.21832  6.25001  6.28196  6.31445  6.34800  6.38344  6.42205  6.46551  6.51555
  6.57336  6.63834  6.70734  6.77562  6.83800  6.89210  6.93821  6.97840  7.01492  7.04931
  7.08257  7.11523  7.14762  7.18009  7.21297  7.24656  7.28138  7.31815  7.35754  7.40047
  7.44776  7.49985  7.55655  7.61675  7.67833  7.73864  7.79542  7.84714  7.89346  7.93547
  7.97621  8.01448  8.05106  8.08638  8.12082  8.15472  8.18825  8.22152  8.25476  8.28837
  8.32255  8.35731  8.39225  8.42690  8.46093  8.49433  8.52725  8.55982  8.59218  8.62435
  8.65642  8.68841  8.72036  8.75227  8.78414  8.81598  8.84778  8.87956  8.91131  8.94305
  5.27991  5.31145  5.34298  5.37451  5.40604  5.43757  5.46910  5.50064  5.53217  5.56370
  5.59523  5.62676  5.65829  5.68982  5.72135  5.75288  5.78441  5.81594  5.84747  5.87900
  5.91052  5.94205  5.97358  6.00511  6.03664  6.06817  6.09970  6.13123  6.16276  6.19430
  6.22586  6.25748  6.28922  6.32123  6.35383  6.38752  6.42319  6.46212  6.50599  6.55651
  6.61472  6.67994  6.74886  6.81674  6.87867  6.93230  6.97814  7.01821  7.05469  7.08910
  7.12240  7.15510  7.18754  7.22010  7.25308  7.28679  7.32179  7.35877  7.39843  7.44167
  7.48927  7.54165  7.59852  7.65875  7.72017  7.78024  7.83670  7.88825  7.93341  7.97540
  8.01611  8.05420  8.09079  8.12621  8.16082  8.19484  8.22842  8.26175  8.29511  8.32889
  8.36325  8.39811  8.43309  8.46773  8.50177  8.53521  8.56817  8.60080  8.63320  8.66540
  8.69752  8.72958  8.76159  8.79355  8.82547  8.85734  8.88919  8.92101  8.95282  8.98460
  5.31792  5.34949  5.38106  5.41263  5.44419  5.47576  5.50733  5.53890  5.57047  5.60203
  5.63360  5.66517  5.69673  5.72830  5.75987  5.79143  5.82300  5.85457  5.88613  5.91770
  5.94926  5.98083  6.01240  6.04396  6.07553  6.10709  6.13866  6.17022  6.20179  6.23337
  6.26497  6.29663  6.32842  6.36051  6.39321  6.42706  6.46295  6.50220  6.54649  6.59747
  6.65606  6.72149  6.79032  6.85778  6.91928  6.97246  7.01805  7.05801  7.09446  7.12888
  7.16223  7.19497  7.22747  7.26012  7.29320  7.32703  7.36222  7.39941  7.43933  7.48287
  7.53078  7.58343  7.64048  7.70072  7.76195  7.82182  7.87800  7.92910  7.97308  8.01531
  8.05579  8.09381  8.13048  8.16605  8.20080  8.23487  8.26850  8.30191  8.33545  8.36941
  8.40393  8.43888  8.47389  8.50854  8.54260  8.57609  8.60910  8.64177  8.67420  8.70645
  8.73863  8.77075  8.80281  8.83482  8.86678  8.89870  8.93060  8.96247  8.99432  9.02616
  5.35592  5.38753  5.41914  5.45074  5.48235  5.51395  5.54556  5.57716  5.60876  5.64037
  5.67197  5.70358  5.73518  5.76678  5.79839  5.82999  5.86159  5.89320  5.92480  5.95640
  5.98800  6.01961  6.05121  6.08281  6.11441  6.14602  6.17762  6.20922  6.24083  6.27244
  6.30408  6.33578  6.36763  6.39979  6.43259  6.46660  6.50273  6.54231  6.58701  6.63845
  6.69741  6.76298  6.83173  6.89876  6.95981  7.01261  7.05794  7.09780  7.13422  7.16866
  7.20206  7.23483  7.26740  7.30014  7.33332  7.36728  7.40265  7.44006  7.48024  7.52408
  7.57229  7.62520  7.68242  7.74264  7.80373  7.86335  7.91931  7.96950  8.01267  8.05515
  8.09534  8.13341  8.17021  8.20593  8.24074  8.27485  8.30855  8.34210  8.37582  8.40996
  8.44460  8.47961  8.51466  8.54934  8.58345  8.61697  8.65001  8.68272  8.71519  8.74750
  8.77974  8.81192  8.84403  8.87608  8.90809  8.94006  8.97201  9.00393  9.03583  9.06771
  5.39393  5.42557  5.45722  5.48886  5.52050  5.55214  5.58378  5.61542  5.64707  5.67871
  5.71035  5.74199  5.77363  5.80527  5.83691  5.86855  5.90019  5.93183  5.96347  5.99510
  6.02674  6.05838  6.09002  6.12166  6.15330  6.18494  6.21658  6.24822  6.27986  6.31151
  6.34319  6.37494  6.40684  6.43908  6.47199  6.50616  6.54253  6.58243  6.62754  6.67942
  6.73875  6.80444  6.87308  6.93970  7.00028  7.05272  7.09780  7.13757  7.17397  7.20844
  7.24188  7.27470  7.30734  7.34016  7.37343  7.40754  7.44310  7.48071  7.52116  7.56530
  7.61380  7.66695  7.72433  7.78452  7.84549  7.90480  7.96052  8.00941  8.05234  8.09489
  8.13488  8.17308  8.21002  8.24583  8.28065  8.31482  8.34863  8.38234  8.41625  8.45052
  8.48526  8.52035  8.55544  8.59018  8.62432  8.65786  8.69093  8.72366  8.75617  8.78857
  8.82087  8.85310  8.88525  8.91735  8.94940  8.98143  9.01343  9.04540  9.07734  9.10926
  5.43194  5.46362  5.49530  5.52698  5.55865  5.59033  5.62201  5.65369  5.68537  5.71704
  5.74872  5.78040  5.81208  5.84375  5.87543  5.90710  5.93878  5.97046  6.00213  6.03381
  6.06548  6.09716  6.12884  6.16051  6.19219  6.22386  6.25554  6.28721  6.31889  6.35059
  6.38231  6.41410  6.44606  6.47837  6.51139  6.54572  6.58233  6.62257  6.66809  6.72040
  6.78008  6.84586  6.91436  6.98059  7.04069  7.09279  7.13765  7.17733  7.21372  7.24823
  7.28170  7.31456  7.34727  7.38018  7.41356  7.44780  7.48355  7.52138  7.56209  7.60652
  7.65531  7.70869  7.76621  7.82637  7.88723  7.94614  8.00145  8.04897  8.09212  8.13459
  8.17452  8.21289  8.24993  8.28576  8.32058  8.35483  8.38878  8.42267  8.45672  8.49110
  8.52593  8.56110  8.59627  8.63105  8.66521  8.69876  8.73185  8.76463  8.79720  8.82966
  8.86202  8.89429  8.92648  8.95862  8.99073  9.02281  9.05486  9.08687  9.11886  9.15081
  5.46994  5.50166  5.53338  5.56509  5.59681  5.62852  5.66024  5.69195  5.72367  5.75538
  5.78710  5.81881  5.85052  5.88224  5.91395  5.94566  5.97738  6.00909  6.04080  6.07251
  6.10423  6.13594  6.16765  6.19936  6.23107  6.26279  6.29450  6.32621  6.35793  6.38966
  6.42142  6.45326  6.48528  6.51767  6.55080  6.58530  6.62216  6.66273  6.70864  6.76138
  6.82139  6.88725  6.95558  7.02144  7.08105  7.13283  7.17748  7.21708  7.25346  7.28801
  7.32151  7.35442  7.38721  7.42021  7.45369  7.48808  7.52401  7.56205  7.60303  7.64775
  7.69682  7.75042  7.80805  7.86822  7.92888  7.98735  8.04195  8.08842  8.13201  8.17433
  8.21437  8.25285  8.28990  8.32571  8.36057  8.39495  8.42905  8.46308  8.49723  8.53171
  8.56664  8.60191  8.63715  8.67195  8.70611  8.73967  8.77279  8.80562  8.83826  8.87078
  8.90318  8.93548  8.96772  8.99992  9.03208  9.06421  9.09630  9.12835  9.16037  9.19237
  5.50795  5.53971  5.57146  5.60321  5.63496  5.66672  5.69847  5.73022  5.76197  5.79372
  5.82547  5.85722  5.88897  5.92072  5.95247  5.98422  6.01597  6.04772  6.07947  6.11122
  6.14297  6.17472  6.20647  6.23821  6.26996  6.30171  6.33346  6.36521  6.39697  6.42873
  6.46053  6.49242  6.52450  6.55697  6.59022  6.62489  6.66199  6.70290  6.74921  6.80235
  6.86268  6.92862  6.99672  7.06223  7.12138  7.17283  7.21730  7.25682  7.29320  7.32779
  7.36133  7.39428  7.42716  7.46024  7.49382  7.52837  7.56448  7.60274  7.64398  7.68898
  7.73832  7.79214  7.84985  7.91006  7.97038  8.02839  8.08204  8.12797  8.17202  8.21426
  8.25444  8.29292  8.32994  8.36572  8.40068  8.43521  8.46943  8.50355  8.53778  8.57235
  8.60741  8.64279  8.67807  8.71287  8.74702  8.78060  8.81376  8.84666  8.87935  8.91191
  8.94434  8.97669  9.00898  9.04123  9.07344  9.10561  9.13774  9.16983  9.20190  9.23394
  5.54596  5.57775  5.60954  5.64133  5.67312  5.70491  5.73670  5.76849  5.80027  5.83206
  5.86385  5.89564  5.92742  5.95921  5.99099  6.02278  6.05457  6.08635  6.11814  6.14992
  6.18171  6.21350  6.24528  6.27707  6.30885  6.34064  6.37242  6.40421  6.43600  6.46781
  6.49965  6.53158  6.56372  6.59627  6.62964  6.66449  6.70184  6.74308  6.78980  6.84332
  6.90393  6.96995  7.03781  7.10296  7.16168  7.21280  7.25710  7.29655  7.33293  7.36756
  7.40113  7.43415  7.46710  7.50028  7.53396  7.56866  7.60495  7.64344  7.68494  7.73022
  7.77982  7.83385  7.89163  7.95187  8.01170  8.06921  8.12183  8.16777  8.21218  8.25444
  8.29464  8.33305  8.37004  8.40584  8.44094  8.47559  8.50988  8.54406  8.57836  8.61307
  8.64825  8.68372  8.71902  8.75380  8.78796  8.82156  8.85478  8.88772  8.92046  8.95305
  8.98552  9.01791  9.05026  9.08256  9.11481  9.14702  9.17919  9.21132  9.24343  9.27552
  5.58397  5.61580  5.64762  5.67945  5.71128  5.74310  5.77493  5.80675  5.83858  5.87040
  5.90223  5.93405  5.96587  5.99770  6.02952  6.06134  6.09316  6.12499  6.15681  6.18863
  6.22045  6.25228  6.28410  6.31592  6.34774  6.37956  6.41138  6.44321  6.47504  6.50688
  6.53877  6.57075  6.60294  6.63558  6.66908  6.70410  6.74171  6.78328  6.83039  6.88428
  6.94515  7.01123  7.07884  7.14362  7.20194  7.25273  7.29689  7.33627  7.37266  7.40733
  7.44093  7.47401  7.50705  7.54031  7.57411  7.60897  7.64543  7.68414  7.72590  7.77145
  7.82132  7.87554  7.93340  7.99359  8.05280  8.10984  8.16152  8.20790  8.25254  8.29478
  8.33491  8.37325  8.41023  8.44610  8.48133  8.51604  8.55036  8.58460  8.61901  8.65385
  8.68916  8.72467  8.75998  8.79475  8.82891  8.86256  8.89582  8.92880  8.96157  8.99419
  9.02671  9.05915  9.09155  9.12389  9.15619  9.18843  9.22064  9.25282  9.28498  9.31711
  5.62198  5.65384  5.68571  5.71757  5.74944  5.78130  5.81316  5.84502  5.87688  5.90874
  5.94060  5.97246  6.00432  6.03618  6.06804  6.09990  6.13176  6.16362  6.19548  6.22734
  6.25920  6.29106  6.32292  6.35477  6.38663  6.41849  6.45035  6.48221  6.51408  6.54596
  6.57789  6.60992  6.64217  6.67490  6.70852  6.74373  6.78159  6.82350  6.87099  6.92525
  6.98634  7.05246  7.11982  7.18421  7.24217  7.29264  7.33665  7.37599  7.41238  7.44710
  7.48073  7.51388  7.54700  7.58035  7.61426  7.64928  7.68592  7.72485  7.76687  7.81269
  7.86280  7.91719  7.97517  8.03517  8.09372  8.15030  8.20134  8.24834  8.29302  8.33521
  8.37521  8.41351  8.45052  8.48648  8.52179  8.55651  8.59087  8.62519  8.65972  8.69469
  8.73009  8.76563  8.80094  8.83571  8.86990  8.90357  8.93687  8.96988  9.00269  9.03535
  9.06791  9.10041  9.13285  9.16523  9.19756  9.22985  9.26211  9.29433  9.32653  9.35870
  5.65999  5.69189  5.72379  5.75569  5.78759  5.81949  5.85139  5.88329  5.91519  5.94709
  5.97898  6.01088  6.04278  6.07467  6.10657  6.13847  6.17036  6.20226  6.23415  6.26605
